PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_q,Embarked_s,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
416,0,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,False,False,True,False,False,False,False,False,False,False,True
417,1,2,0.36757102662486957,0.4327933656785018,0.7676298785983874,0.03000529484069365,False,False,True,False,False,False,False,False,False,False,True
418,1,2,-0.8357118927001413,-0.47454519624983954,2.0089333664952354,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True
419,0,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
420,0,3,-1.437353352362647,-0.47454519624983954,2.0089333664952354,-0.16646411453197382,False,False,True,False,False,False,False,False,False,False,True
421,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,False,False,False,False,False,False,False,False,True
422,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.5527370909209881,True,True,False,False,False,False,False,False,False,False,True
423,0,3,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.5494029932792986,True,False,True,False,False,False,False,False,False,False,True
424,0,3,-0.08366006812200955,0.4327933656785018,0.7676298785983874,-0.3958745027216154,False,False,True,False,False,False,False,False,False,False,True
425,0,3,-0.8357118927001413,0.4327933656785018,0.7676298785983874,-0.2591106174547137,True,False,True,False,False,False,False,False,False,False,True
426,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True
427,1,2,-0.08366006812200955,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
428,1,2,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
429,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
430,1,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,True,False,False,False,False
431,1,1,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,True,False,False,False,False,False,False
432,1,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,False,False,True,False,False,False,False,False,False,False,True
433,1,2,0.969212486287375,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
434,0,3,-0.9109170751579546,-0.47454519624983954,-0.4736736092984604,-0.5670499462169634,True,False,True,False,False,False,False,False,False,False,True
435,0,1,1.5708539459498805,0.4327933656785018,-0.4736736092984604,0.5805902264958336,True,False,True,False,False,False,True,False,False,False,False
436,1,1,-1.136532622531394,0.4327933656785018,2.0089333664952354,2.08881647090158,False,False,True,True,False,False,False,False,False,False,False
437,0,3,-0.6100963453267019,1.340131927606843,2.0089333664952354,0.0741226771848555,False,False,True,False,False,False,False,False,False,False,True
438,1,2,-0.3844807979532623,1.340131927606843,3.250236854392083,-0.2935221756831599,False,False,True,False,False,False,False,False,False,False,True
439,0,1,2.623726500359265,0.4327933656785018,4.491540342288931,5.124238728242953,True,False,True,False,True,False,False,False,False,False,False
440,0,2,0.14195547925143,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
441,1,2,1.1948280336608146,0.4327933656785018,0.7676298785983874,-0.11705264630651252,False,False,True,False,False,False,False,False,False,False,True
442,0,3,-0.685301527784515,-0.47454519624983954,-0.4736736092984604,-0.5111679285810251,True,False,True,False,False,False,False,False,False,False,True
443,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.551755920337654,True,False,True,False,False,False,False,False,False,False,True
444,1,2,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True
445,1,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5438147915157048,True,False,True,False,False,False,False,False,False,False,True
446,1,1,-1.8885844471095259,-0.47454519624983954,2.0089333664952354,1.191370091084877,True,False,True,False,False,False,False,False,False,False,False
447,1,2,-1.2117378049892074,-0.47454519624983954,0.7676298785983874,-0.2758752227454952,False,False,True,False,False,False,False,False,False,False,True
448,1,1,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,False,False,False,False,True
449,1,3,-1.8133792646517128,1.340131927606843,0.7676298785983874,-0.28156224744554,False,False,False,False,False,False,False,False,False,False,True
450,1,1,1.7212643108655068,-0.47454519624983954,-0.4736736092984604,-0.017053246326412325,True,False,True,False,True,False,False,False,False,False,False
451,0,2,0.5179813915404959,0.4327933656785018,2.0089333664952354,-0.08175874043118304,True,False,True,False,False,False,False,False,False,False,True
452,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.26489411216415104,True,False,True,False,False,False,False,False,False,False,True
453,0,1,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.08175874043118304,True,False,False,False,True,False,False,False,False,False,False
454,1,1,1.4956487634920672,0.4327933656785018,-0.4736736092984604,1.3618608328062438,True,False,False,False,True,False,False,False,False,False,False
455,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
456,1,3,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,False,False,False,False,False,False,False,False,True
457,0,1,2.6989316828170784,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,True,False,False,False,False
458,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,0.4855907965147383,False,False,True,False,False,True,False,False,False,False,False
459,1,2,1.5708539459498805,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,False,False,False,False,True
460,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
461,1,1,1.4204435810342542,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,True,False,False,False,False
462,0,3,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
463,0,1,1.345238398576441,-0.47454519624983954,-0.4736736092984604,0.17118091834201157,True,False,True,False,False,False,True,False,False,False,False
464,0,2,1.4204435810342542,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,True,False,True,False,False,False,False,False,False,False,True
465,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
466,0,3,0.6683917564561223,-0.47454519624983954,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True
467,0,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
468,0,1,2.0220850406967594,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,False,False,False,False,True
469,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5529323838668316,True,True,False,False,False,False,False,False,False,False,True
470,1,3,-2.1330012900974187,1.340131927606843,0.7676298785983874,-0.28156224744554,False,False,False,False,False,False,False,False,False,False,True
471,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True
472,0,3,0.6683917564561223,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True
473,1,2,0.29236584416705635,0.4327933656785018,2.0089333664952354,-0.08175874043118304,False,False,True,False,False,False,False,False,False,False,True
474,1,2,-0.45968598041107545,-0.47454519624983954,-0.4736736092984604,-0.41018735801759065,False,False,False,False,False,True,False,False,False,False,False
475,0,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5032267997590759,False,False,True,False,False,False,False,False,False,False,True
476,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,0.4888260712199769,True,False,True,False,False,False,False,False,False,False,False
477,0,2,0.36757102662486957,0.4327933656785018,-0.4736736092984604,-0.2405813168701657,True,False,True,False,False,False,False,False,False,False,True
478,0,3,-0.008454885664196365,0.4327933656785018,-0.4736736092984604,-0.5689134644471808,True,False,True,False,False,False,False,False,False,False,True
479,0,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5577370609199931,True,False,True,False,False,False,False,False,False,False,True
480,1,3,-2.038994812025152,-0.47454519624983954,0.7676298785983874,-0.44558008682937117,False,False,True,False,False,False,False,False,False,False,True
481,0,3,-1.51255853482046,4.0621476133918675,2.0089333664952354,0.36882679124385664,True,False,True,False,False,False,False,False,False,False,True
482,0,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
483,0,3,1.5708539459498805,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
484,1,3,2.548521317901452,-0.47454519624983954,-0.4736736092984604,-0.5091091174049641,False,False,True,False,False,False,False,False,False,False,True
485,1,1,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,1.4083311422087608,True,False,False,True,False,False,False,False,False,False,False
486,0,3,-0.5724937540977952,2.2474704895351842,0.7676298785983874,-0.1354831239546096,False,False,True,False,False,False,False,False,False,False,True
487,1,1,0.4427762090826827,0.4327933656785018,-0.4736736092984604,1.3829383533949904,False,False,True,False,True,False,False,False,False,False,False
488,0,1,2.172495405612386,-0.47454519624983954,-0.4736736092984604,-0.03587666279325473,True,False,False,True,False,False,False,False,False,False,False
489,0,3,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
490,1,3,-1.51255853482046,0.4327933656785018,0.7676298785983874,-0.36058059684628596,True,False,True,False,False,False,False,False,False,False,True
491,0,3,-0.3092756154954491,0.4327933656785018,-0.4736736092984604,-0.26489411216415104,True,False,True,False,False,False,False,False,False,False,True
492,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True
493,0,1,1.9468798582389464,-0.47454519624983954,-0.4736736092984604,-0.017053246326412325,True,False,True,False,True,False,False,False,False,False,False
494,0,1,3.1501627775639576,-0.47454519624983954,-0.4736736092984604,0.4301017176975453,True,False,False,False,False,False,False,False,False,False,True
495,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
496,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.39450274624659437,True,False,False,False,False,False,False,False,False,False,True
497,1,1,1.8716746757811333,0.4327933656785018,-0.4736736092984604,1.106862362856988,False,False,False,False,False,True,False,False,False,False,False
498,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.3794040133131284,True,False,True,False,False,False,False,False,False,False,True
499,0,1,-0.3092756154954491,0.4327933656785018,2.0089333664952354,2.831164957812677,False,False,True,False,True,False,False,False,False,False,False
500,0,3,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.5512665115095161,True,False,True,False,False,False,False,False,False,False,True
501,0,3,-0.9109170751579546,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,True,False,True,False,False,False,False,False,False,False,True
502,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True
503,0,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5551864879887359,False,True,False,False,False,False,False,False,False,False,True
504,0,3,0.5931865739983091,-0.47454519624983954,-0.4736736092984604,-0.5091091174049641,False,False,True,False,False,False,False,False,False,False,True
505,1,1,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,1.3005859063525549,False,False,True,True,False,False,False,False,False,False,False
506,0,1,-0.8357118927001413,0.4327933656785018,-0.4736736092984604,1.827641567424142,True,False,False,False,True,False,False,False,False,False,False
507,1,2,0.29236584416705635,-0.47454519624983954,2.0089333664952354,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
508,1,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,False,False,False,False,True
509,0,3,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.20469917923024744,True,False,True,False,False,False,False,False,False,False,True
510,1,3,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,0.5946089659095145,True,False,True,False,False,False,False,False,False,False,True
511,1,3,-0.008454885664196365,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
512,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
513,1,1,0.5179813915404959,-0.47454519624983954,-0.4736736092984604,-0.11617029865962926,True,False,True,False,False,False,True,False,False,False,False
514,1,1,1.8716746757811333,0.4327933656785018,-0.4736736092984604,0.662942673538269,False,False,False,False,False,False,False,False,False,False,True
515,0,3,-0.3844807979532623,-0.47454519624983954,-0.4736736092984604,-0.558325292684582,True,False,True,False,False,False,False,False,False,False,True
516,0,1,1.345238398576441,-0.47454519624983954,-0.4736736092984604,0.06578860954416106,True,False,True,False,False,True,False,False,False,False,False
517,1,2,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,False,True,False,False,False
518,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.16646411453197382,True,True,False,False,False,False,False,False,False,False,True
519,1,2,0.5179813915404959,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
520,0,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
521,1,1,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,1.4652908004374259,False,False,True,True,False,False,False,False,False,False,False
522,0,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
523,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True
524,1,1,1.1196228512030013,-0.47454519624983954,0.7676298785983874,0.6295122858931569,False,False,False,True,False,False,False,False,False,False,False
525,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
526,0,3,0.8564047126006552,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
527,1,2,1.5708539459498805,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,False,False,True,False,False,False,False,False,False,False,True
528,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,4.483606807479136,True,False,True,False,True,False,False,False,False,False,False
529,0,3,0.7435969389139355,-0.47454519624983954,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True
530,0,2,-0.45968598041107545,1.340131927606843,0.7676298785983874,-0.4641093874139191,True,False,True,False,False,False,False,False,False,False,True
531,1,2,-2.038994812025152,0.4327933656785018,0.7676298785983874,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
532,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
533,0,3,-0.9109170751579546,0.4327933656785018,0.7676298785983874,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
534,1,3,-0.5724937540977952,-0.47454519624983954,2.0089333664952354,-0.20862150863652568,False,False,False,False,False,False,False,False,False,False,True
535,0,3,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.5308736926947507,False,False,True,False,False,False,False,False,False,False,True
536,1,2,-1.6629688997360863,-0.47454519624983954,2.0089333664952354,-0.11705264630651252,False,False,True,False,False,False,False,False,False,False,True
537,0,1,1.1948280336608146,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,True,False,False,False,False,False,False,False
538,1,1,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,1.7694066227298482,False,False,False,False,False,False,False,False,False,False,True
539,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.3935215756632601,True,False,True,False,False,False,False,False,False,False,True
540,1,1,-0.5348911628688886,-0.47454519624983954,2.0089333664952354,0.43000289476109443,False,False,False,True,False,False,False,False,False,False,False
541,1,1,0.5179813915404959,-0.47454519624983954,2.0089333664952354,0.9358822123074836,False,False,True,True,False,False,False,False,False,False,False
542,0,3,-1.51255853482046,3.1548090514635256,2.0089333664952354,0.0011819383758412065,False,False,True,False,False,False,False,False,False,False,True
543,0,3,-1.3621481699048337,3.1548090514635256,2.0089333664952354,0.0011819383758412065,False,False,True,False,False,False,False,False,False,False,True
544,1,2,0.2171606617092432,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
545,0,1,1.5708539459498805,0.4327933656785018,-0.4736736092984604,1.7694066227298482,True,False,False,False,True,False,False,False,False,False,False
546,0,1,2.623726500359265,-0.47454519624983954,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
547,1,2,-0.7605067102423282,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,False,False,True,False,False,False,False,False,False,False,True
548,1,2,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.40852148566027513,True,False,False,False,False,False,False,False,False,False,True
549,0,3,0.29236584416705635,0.4327933656785018,0.7676298785983874,-0.2517577203973534,True,False,True,False,False,False,False,False,False,False,True
550,1,2,-1.5877637172782733,0.4327933656785018,0.7676298785983874,0.13000469482079385,True,False,True,False,False,False,False,False,False,False,True
551,1,1,-0.9109170751579546,-0.47454519624983954,2.0089333664952354,1.8743071697725027,True,False,False,False,True,False,False,False,False,False,False
552,0,2,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
553,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5504806338720254,True,True,False,False,False,False,False,False,False,False,True
554,1,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True
555,1,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.551755920337654,False,False,True,False,False,False,False,False,False,False,True
556,0,1,2.4733161354436386,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,True,False,False,False,False,False,False,False,True
557,1,1,1.4204435810342542,0.4327933656785018,-0.4736736092984604,0.1970631159839199,False,False,False,False,False,False,False,False,False,False,False
558,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,4.618801290398115,True,False,False,False,False,False,False,False,False,False,True
559,1,1,0.7435969389139355,0.4327933656785018,0.7676298785983874,1.139410402855217,False,False,True,False,False,False,True,False,False,False,False
560,1,3,0.5179813915404959,0.4327933656785018,-0.4736736092984604,-0.3252866909709565,False,False,True,False,False,False,False,False,False,False,True
561,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
562,0,3,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
563,0,2,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,-0.4170508462468131,True,False,True,False,False,False,False,False,False,False,True
564,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
565,0,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,False,False,True,False,False,False,False,False,False,False,True
566,0,3,-0.3844807979532623,1.340131927606843,-0.4736736092984604,-0.16646411453197382,True,False,True,False,False,False,False,False,False,False,True
567,0,3,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
568,0,3,-0.008454885664196365,-0.47454519624983954,4.491540342288931,-0.23881662157639924,False,False,True,False,False,False,False,False,False,False,True
569,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5645981962221572,True,False,False,False,False,False,False,False,False,False,True
570,1,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True
571,1,2,2.4733161354436386,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
572,1,1,1.79646949332332,1.340131927606843,-0.4736736092984604,0.47657202710006247,False,False,True,False,True,False,False,False,False,False,False
573,1,1,0.5179813915404959,-0.47454519624983954,-0.4736736092984604,-0.113817371601274,True,False,True,False,False,False,True,False,False,False,False
574,1,3,-0.5724937540977952,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True
575,0,3,-0.9861222576157678,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
576,0,3,-0.7605067102423282,-0.47454519624983954,-0.4736736092984604,-0.3935215756632601,True,False,True,False,False,False,False,False,False,False,True
577,1,2,0.36757102662486957,-0.47454519624983954,-0.4736736092984604,-0.4288154815385896,False,False,True,False,False,False,False,False,False,False,True
578,1,1,0.7435969389139355,0.4327933656785018,-0.4736736092984604,0.5805902264958336,False,False,True,False,False,False,True,False,False,False,False
579,0,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.39450274624659437,False,False,False,False,False,False,False,False,False,False,True
580,1,3,0.2171606617092432,-0.47454519624983954,-0.4736736092984604,-0.548226529750121,True,False,True,False,False,False,False,False,False,False,True
581,1,2,-0.3092756154954491,0.4327933656785018,0.7676298785983874,-0.02881788161818882,False,False,True,False,False,False,False,False,False,False,True
582,1,1,0.7435969389139355,0.4327933656785018,0.7676298785983874,1.8743071697725027,False,False,False,False,True,False,False,False,False,False,False
583,0,2,1.8716746757811333,-0.47454519624983954,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
584,0,1,0.5179813915404959,-0.47454519624983954,-0.4736736092984604,0.2094159830402852,True,False,False,False,False,False,False,False,False,False,False
585,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.529697229165573,True,False,False,False,False,False,False,False,False,False,True
586,1,1,-0.8357118927001413,-0.47454519624983954,2.0089333664952354,1.139410402855217,False,False,True,False,False,False,True,False,False,False,False
587,0,2,1.345238398576441,-0.47454519624983954,-0.4736736092984604,-0.3817569403714836,True,False,True,False,False,False,False,False,False,False,True
588,1,1,2.3229057705280125,0.4327933656785018,0.7676298785983874,1.1288222310926181,True,False,False,True,False,False,False,False,False,False,False
589,0,3,-0.5348911628688886,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
590,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
591,0,3,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.5670499462169634,True,False,True,False,False,False,False,False,False,False,True
592,1,1,1.7212643108655068,0.4327933656785018,-0.4736736092984604,1.106862362856988,False,False,False,False,False,True,False,False,False,False,False
593,0,3,1.345238398576441,-0.47454519624983954,-0.4736736092984604,-0.5641087873940193,True,False,True,False,False,False,False,False,False,False,True
594,0,3,-0.5724937540977952,-0.47454519624983954,2.0089333664952354,-0.5523441521022427,False,True,False,False,False,False,False,False,False,False,True
595,0,2,0.5931865739983091,0.4327933656785018,-0.4736736092984604,-0.12293496395240078,True,False,True,False,False,False,False,False,False,False,True
596,0,3,0.5179813915404959,0.4327933656785018,0.7676298785983874,-0.16646411453197382,True,False,True,False,False,False,False,False,False,False,True
597,1,2,-0.08366006812200955,-0.47454519624983954,-0.4736736092984604,0.04176993013247014,False,False,True,False,False,False,False,False,False,False,True
598,0,3,1.4956487634920672,-0.47454519624983954,-0.4736736092984604,-0.7346959991247785,True,False,True,False,False,False,False,False,False,False,True
599,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5646970191586081,True,False,False,False,False,False,False,False,False,False,True
600,1,1,1.4956487634920672,0.4327933656785018,-0.4736736092984604,0.6048065517804263,True,False,False,False,False,False,False,False,False,False,False
601,1,2,-0.3844807979532623,1.340131927606843,0.7676298785983874,-0.09940569336884779,False,False,True,False,False,False,False,False,False,False,True
602,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
603,0,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,0.2629450736178682,True,False,True,False,False,False,False,False,False,False,True
604,0,3,1.1196228512030013,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
605,1,1,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.10999386513144661,True,False,False,False,False,False,False,False,False,False,True
606,0,3,0.5179813915404959,0.4327933656785018,-0.4736736092984604,-0.3688158415505295,True,False,True,False,False,False,False,False,False,False,True
607,0,3,0.06675029679361683,-0.47454519624983954,-0.4736736092984604,-0.5489135844511608,True,False,True,False,False,False,False,False,False,False,True
608,1,1,-0.15886525057982273,-0.47454519624983954,-0.4736736092984604,-0.017053246326412325,True,False,True,False,False,False,False,False,False,False,True
609,1,2,-0.5348911628688886,0.4327933656785018,2.0089333664952354,0.24363224832288793,False,False,False,False,False,False,False,False,False,False,True
610,1,1,0.8188021213717487,-0.47454519624983954,-0.4736736092984604,2.876164687803722,False,False,True,False,True,False,False,False,False,False,False
611,0,3,0.7435969389139355,0.4327933656785018,5.73284383018578,0.0011819383758412065,False,False,True,False,False,False,False,False,False,False,True
612,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5688146415107299,True,False,True,False,False,False,False,False,False,False,True
613,1,3,-0.5724937540977952,0.4327933656785018,-0.4736736092984604,-0.36999230507970715,False,True,False,False,False,False,False,False,False,False,True
614,0,3,-0.3092756154954491,-0.47454519624983954,-0.4736736092984604,-0.5523441521022427,True,True,False,False,False,False,False,False,False,False,True
615,0,3,0.4427762090826827,-0.47454519624983954,-0.4736736092984604,-0.5452853709271769,True,False,True,False,False,False,False,False,False,False,True
616,1,2,-0.3844807979532623,0.4327933656785018,2.0089333664952354,0.7947065888061656,False,False,True,False,False,False,False,False,False,False,True
617,0,3,0.36757102662486957,0.4327933656785018,0.7676298785983874,-0.3958745027216154,True,False,True,False,False,False,False,False,False,False,True
618,0,3,-0.23407043303763592,0.4327933656785018,-0.4736736092984604,-0.3558747427295753,False,False,True,False,False,False,False,False,False,False,True
619,1,2,-1.8885844471095259,1.340131927606843,0.7676298785983874,0.18294555363378806,False,False,True,False,False,False,False,True,False,False,False
620,0,2,-0.23407043303763592,-0.47454519624983954,-0.4736736092984604,-0.4876386579974721,True,False,True,False,False,False,False,False,False,False,True
621,0,3,-0.15886525057982273,0.4327933656785018,-0.4736736092984604,-0.3945992162559869,True,False,False,False,False,False,False,False,False,False,True
622,1,1,0.969212486287375,0.4327933656785018,-0.4736736092984604,0.501865992977382,True,False,True,False,False,True,False,False,False,False,False
623,1,3,-0.685301527784515,0.4327933656785018,0.7676298785983874,-0.36430528037966237,True,False,False,False,False,False,False,False,False,False,True
624,0,3,-0.6100963453267019,-0.47454519624983954,-0.4736736092984604,-0.5498924021074366,True,False,True,False,False,False,False,False,False,False,True
